,Court,Last Hearing Date,Court ID
66210,Smyth,03/24/2020,173C
66216,Smyth,07/19/2020,173C
66222,Smyth,06/04/2020,173C
66224,Smyth,07/21/2020,173C
66244,Smyth,02/12/2020,173C
66255,Smyth,01/28/2020,173C
66260,Smyth,03/19/2020,173C
66268,Smyth,07/09/2020,173C
66274,Smyth,11/18/2020,173C
66278,Smyth,12/04/2020,173C
66281,Smyth,10/14/2020,173C
66283,Smyth,07/07/2020,173C
66287,Smyth,10/29/2020,173C
66289,Smyth,01/11/2020,173C
66293,Smyth,08/17/2020,173C
66296,Smyth,06/12/2020,173C
66312,Smyth,10/07/2020,173C
66316,Smyth,02/26/2020,173C
66324,Smyth,01/30/2020,173C
66337,Smyth,12/21/2020,173C
66343,Smyth,05/11/2020,173C
66351,Smyth,02/04/2020,173C
66382,Smyth,01/07/2020,173C
66384,Southampton,12/15/2020,175C
66386,Southampton,08/17/2020,175C
66387,Southampton,11/16/2020,175C
66389,Southampton,09/15/2020,175C
66393,Southampton,11/24/2020,175C
66396,Southampton,01/09/2020,175C
66398,Southampton,12/17/2020,175C
66401,Southampton,07/23/2020,175C
66402,Southampton,02/11/2020,175C
66406,Southampton,07/16/2020,175C
66408,Southampton,07/28/2020,175C
66409,Southampton,01/16/2020,175C
66410,Southampton,09/17/2020,175C
66412,Southampton,02/20/2020,175C
66416,Southampton,08/11/2020,175C
66420,Southampton,07/06/2020,175C
66421,Southampton,10/13/2020,175C
66422,Southampton,04/21/2020,175C
66424,Southampton,01/02/2020,175C
66427,Southampton,12/22/2020,175C
66428,Southampton,10/27/2020,175C
66432,Southampton,06/30/2020,175C
66433,Southampton,02/13/2020,175C
66438,Southampton,09/11/2020,175C
66448,Southampton,08/27/2020,175C
66450,Southampton,10/06/2020,175C
66456,Southampton,11/05/2020,175C
66457,Southampton,06/09/2020,175C
66462,Southampton,09/03/2020,175C
66465,Southampton,07/09/2020,175C
66467,Southampton,04/14/2020,175C
66468,Southampton,10/19/2020,175C
66480,Southampton,09/10/2020,175C
66482,Southampton,07/30/2020,175C
66483,Southampton,06/18/2020,175C
66489,Southampton,05/28/2020,175C
66490,Southampton,09/01/2020,175C
66493,Southampton,10/01/2020,175C
66501,Southampton,05/19/2020,175C
66504,Southampton,03/11/2020,175C
66508,Southampton,02/03/2020,175C
66521,Southampton,08/25/2020,175C
66529,Southampton,03/05/2020,175C
66530,Southampton,07/21/2020,175C
66534,Southampton,11/02/2020,175C
66543,Southampton,11/30/2020,175C
66544,Southampton,09/29/2020,175C
66548,Southampton,10/29/2020,175C
66558,Southampton,02/18/2020,175C
66560,Southampton,02/04/2020,175C
66565,Southampton,09/08/2020,175C
66569,Southampton,01/21/2020,175C
66575,Southampton,09/18/2020,175C
66578,Southampton,10/15/2020,175C
66580,Southampton,03/16/2020,175C
66581,Southampton,11/10/2020,175C
66582,Southampton,12/29/2020,175C
66586,Southampton,07/14/2020,175C
66595,Southampton,12/21/2020,175C
66598,Southampton,09/22/2020,175C
66613,Southampton,01/23/2020,175C
66617,Southampton,12/10/2020,175C
66630,Southampton,05/20/2020,175C
66647,Southampton,08/20/2020,175C
66648,Southampton,12/16/2020,175C
66654,Southampton,09/24/2020,175C
66660,Southampton,07/07/2020,175C
66682,Southampton,01/07/2020,175C
66683,Southampton,05/18/2020,175C
66694,Southampton,06/16/2020,175C
66725,Southampton,10/30/2020,175C
66748,Southampton,10/08/2020,175C
66761,Southampton,12/03/2020,175C
66769,Southampton,12/08/2020,175C
66773,Southampton,08/06/2020,175C
66774,Southampton,11/17/2020,175C
66780,Southampton,11/12/2020,175C
66791,Spotsylvania,02/10/2020,177C
66793,Spotsylvania,09/30/2020,177C
66794,Spotsylvania,03/10/2020,177C
66795,Spotsylvania,01/28/2020,177C
66796,Spotsylvania,07/09/2020,177C
66797,Spotsylvania,09/24/2020,177C
66798,Spotsylvania,12/21/2020,177C
66799,Spotsylvania,10/13/2020,177C
66801,Spotsylvania,08/11/2020,177C
66802,Spotsylvania,04/23/2020,177C
66804,Spotsylvania,04/22/2020,177C
66805,Spotsylvania,10/30/2020,177C
66806,Spotsylvania,12/16/2020,177C
66808,Spotsylvania,03/06/2020,177C
66810,Spotsylvania,10/26/2020,177C
66811,Spotsylvania,09/16/2020,177C
66812,Spotsylvania,12/15/2020,177C
66814,Spotsylvania,01/27/2020,177C
66820,Spotsylvania,10/02/2020,177C
66821,Spotsylvania,02/25/2020,177C
66824,Spotsylvania,08/04/2020,177C
66828,Spotsylvania,02/24/2020,177C
66831,Spotsylvania,08/14/2020,177C
66833,Spotsylvania,07/13/2020,177C
66837,Spotsylvania,12/22/2020,177C
66841,Spotsylvania,01/14/2020,177C
66843,Spotsylvania,11/09/2020,177C
66844,Spotsylvania,06/15/2020,177C
66847,Spotsylvania,02/07/2020,177C
66849,Spotsylvania,04/24/2020,177C
66850,Spotsylvania,09/23/2020,177C
66851,Spotsylvania,02/28/2020,177C
66853,Spotsylvania,05/27/2020,177C
66856,Spotsylvania,05/26/2020,177C
66860,Spotsylvania,05/21/2020,177C
66863,Spotsylvania,08/18/2020,177C
66865,Spotsylvania,11/17/2020,177C
66867,Spotsylvania,09/04/2020,177C
66868,Spotsylvania,04/03/2020,177C
66872,Spotsylvania,07/07/2020,177C
66873,Spotsylvania,04/20/2020,177C
66876,Spotsylvania,07/30/2020,177C
66877,Spotsylvania,12/11/2020,177C
66882,Spotsylvania,12/18/2020,177C
66883,Spotsylvania,01/10/2020,177C
66885,Spotsylvania,02/18/2020,177C
66891,Spotsylvania,07/28/2020,177C
66894,Spotsylvania,10/01/2020,177C
66899,Spotsylvania,08/12/2020,177C
66901,Spotsylvania,01/16/2020,177C
66903,Spotsylvania,09/14/2020,177C
66904,Spotsylvania,09/08/2020,177C
66905,Spotsylvania,03/02/2020,177C
66908,Spotsylvania,06/12/2020,177C
66909,Spotsylvania,04/10/2020,177C
66910,Spotsylvania,08/31/2020,177C
66911,Spotsylvania,10/21/2020,177C
66917,Spotsylvania,06/08/2020,177C
66918,Spotsylvania,06/10/2020,177C
66921,Spotsylvania,09/09/2020,177C
66928,Spotsylvania,02/21/2020,177C
66932,Spotsylvania,01/24/2020,177C
66934,Spotsylvania,01/06/2020,177C
66935,Spotsylvania,07/06/2020,177C
66939,Spotsylvania,08/25/2020,177C
66943,Spotsylvania,12/08/2020,177C
66948,Spotsylvania,04/09/2020,177C
66949,Spotsylvania,08/17/2020,177C
66950,Spotsylvania,11/16/2020,177C
66966,Spotsylvania,07/20/2020,177C
66968,Spotsylvania,02/13/2020,177C
66974,Spotsylvania,04/17/2020,177C
66979,Spotsylvania,07/24/2020,177C
66981,Spotsylvania,11/10/2020,177C
66992,Spotsylvania,10/28/2020,177C
66993,Spotsylvania,06/23/2020,177C
67003,Spotsylvania,08/03/2020,177C
67004,Spotsylvania,09/11/2020,177C
67005,Spotsylvania,11/19/2020,177C
67008,Spotsylvania,09/18/2020,177C
67009,Spotsylvania,10/08/2020,177C
67010,Spotsylvania,06/26/2020,177C
67016,Spotsylvania,05/13/2020,177C
67028,Spotsylvania,10/06/2020,177C
67031,Spotsylvania,06/30/2020,177C
67038,Spotsylvania,05/04/2020,177C
67040,Spotsylvania,10/14/2020,177C
67042,Spotsylvania,09/21/2020,177C
67045,Spotsylvania,12/17/2020,177C
67050,Spotsylvania,06/29/2020,177C
67061,Spotsylvania,09/17/2020,177C
67062,Spotsylvania,09/28/2020,177C
67069,Spotsylvania,02/14/2020,177C
67072,Spotsylvania,06/16/2020,177C
67074,Spotsylvania,12/07/2020,177C
67077,Spotsylvania,09/10/2020,177C
67078,Spotsylvania,05/19/2020,177C
67080,Spotsylvania,06/11/2020,177C
67082,Spotsylvania,12/10/2020,177C
67083,Spotsylvania,06/01/2020,177C
67085,Spotsylvania,02/11/2020,177C
67086,Spotsylvania,06/09/2020,177C
67088,Spotsylvania,09/25/2020,177C
67089,Spotsylvania,05/22/2020,177C
67090,Spotsylvania,12/04/2020,177C
67099,Spotsylvania,11/05/2020,177C
67101,Spotsylvania,07/08/2020,177C
67107,Spotsylvania,10/19/2020,177C
67120,Spotsylvania,02/12/2020,177C
67124,Spotsylvania,07/17/2020,177C
67125,Spotsylvania,09/29/2020,177C
67130,Spotsylvania,06/18/2020,177C
67132,Spotsylvania,11/13/2020,177C
67144,Spotsylvania,09/22/2020,177C
67146,Spotsylvania,01/13/2020,177C
67151,Spotsylvania,11/18/2020,177C
67158,Spotsylvania,11/24/2020,177C
67162,Spotsylvania,07/27/2020,177C
67165,Spotsylvania,08/27/2020,177C
67185,Spotsylvania,12/14/2020,177C
67210,Spotsylvania,11/30/2020,177C
67217,Spotsylvania,04/16/2020,177C
67219,Spotsylvania,04/15/2020,177C
67220,Spotsylvania,01/15/2020,177C
67226,Spotsylvania,05/14/2020,177C
67228,Spotsylvania,05/08/2020,177C
67230,Spotsylvania,03/09/2020,177C
67233,Spotsylvania,04/08/2020,177C
67241,Spotsylvania,01/30/2020,177C
67248,Spotsylvania,05/11/2020,177C
67253,Spotsylvania,10/05/2020,177C
67256,Spotsylvania,04/28/2020,177C
67257,Spotsylvania,06/02/2020,177C
67259,Spotsylvania,06/19/2020,177C
67260,Spotsylvania,08/26/2020,177C
67276,Spotsylvania,06/22/2020,177C
67278,Spotsylvania,09/15/2020,177C
67283,Spotsylvania,09/02/2020,177C
67294,Spotsylvania,10/16/2020,177C
67296,Spotsylvania,12/01/2020,177C
67297,Spotsylvania,06/17/2020,177C
67318,Spotsylvania,01/31/2020,177C
67326,Spotsylvania,01/21/2020,177C
67330,Spotsylvania,07/16/2020,177C
67343,Spotsylvania,02/06/2020,177C
67346,Spotsylvania,08/07/2020,177C
67357,Spotsylvania,11/23/2020,177C
67358,Spotsylvania,08/24/2020,177C
67360,Spotsylvania,04/27/2020,177C
67362,Spotsylvania,09/01/2020,177C
67365,Spotsylvania,06/05/2020,177C
67368,Spotsylvania,07/01/2020,177C
67371,Spotsylvania,08/06/2020,177C
67374,Spotsylvania,07/31/2020,177C
67388,Spotsylvania,05/05/2020,177C
67437,Spotsylvania,05/18/2020,177C
67451,Spotsylvania,07/10/2020,177C
67499,Spotsylvania,01/22/2020,177C
67507,Spotsylvania,01/09/2020,177C
67512,Spotsylvania,08/10/2020,177C
67514,Spotsylvania,08/21/2020,177C
67519,Spotsylvania,04/06/2020,177C
67538,Spotsylvania,10/27/2020,177C
67591,Spotsylvania,07/02/2020,177C
67615,Spotsylvania,08/05/2020,177C
67626,Spotsylvania,07/14/2020,177C
67629,Spotsylvania,04/13/2020,177C
67676,Spotsylvania,01/07/2020,177C
67691,Spotsylvania,11/20/2020,177C
67703,Spotsylvania,11/04/2020,177C
67762,Spotsylvania,07/21/2020,177C
67780,Spotsylvania,08/20/2020,177C
67799,Spotsylvania,05/12/2020,177C
67880,Spotsylvania,11/12/2020,177C
67883,Spotsylvania,03/23/2020,177C
67923,Spotsylvania,04/07/2020,177C
67928,Spotsylvania,07/23/2020,177C
67941,Spotsylvania,02/20/2020,177C
67952,Spotsylvania,03/13/2020,177C
67988,Spotsylvania,06/03/2020,177C
67995,Spotsylvania,04/30/2020,177C
68013,Spotsylvania,04/14/2020,177C
68103,Spotsylvania,02/19/2020,177C
68117,Spotsylvania,01/03/2020,177C
68159,Spotsylvania,10/15/2020,177C
68163,Spotsylvania,12/09/2020,177C
68168,Spotsylvania,03/03/2020,177C
68308,Spotsylvania,05/01/2020,177C
68315,Spotsylvania,08/28/2020,177C
68336,Spotsylvania,08/19/2020,177C
68390,Spotsylvania,09/03/2020,177C
68419,Spotsylvania,04/21/2020,177C
68437,Stafford,10/26/2020,179C
68438,Stafford,11/16/2020,179C
68439,Stafford,10/16/2020,179C
68440,Stafford,01/08/2020,179C
68441,Stafford,12/04/2020,179C
68442,Stafford,02/27/2020,179C
68443,Stafford,08/27/2020,179C
68445,Stafford,11/04/2020,179C
68446,Stafford,09/08/2020,179C
68447,Stafford,06/19/2020,179C
68448,Stafford,08/03/2020,179C
68449,Stafford,09/16/2020,179C
68453,Stafford,07/09/2020,179C
68454,Stafford,07/20/2020,179C
68456,Stafford,03/06/2020,179C
68457,Stafford,03/04/2020,179C
68459,Stafford,03/13/2020,179C
68460,Stafford,01/31/2020,179C
68461,Stafford,05/22/2020,179C
68463,Stafford,09/25/2020,179C
68466,Stafford,11/02/2020,179C
68467,Stafford,10/02/2020,179C
68468,Stafford,07/23/2020,179C
68469,Stafford,05/27/2020,179C
68471,Stafford,07/06/2020,179C
68473,Stafford,01/23/2020,179C
68474,Stafford,07/17/2020,179C
68475,Stafford,02/06/2020,179C
68476,Stafford,05/21/2020,179C
68477,Stafford,10/01/2020,179C
68479,Stafford,04/17/2020,179C
68488,Stafford,10/28/2020,179C
68491,Stafford,10/13/2020,179C
68498,Stafford,02/03/2020,179C
68499,Stafford,02/20/2020,179C
68509,Stafford,06/15/2020,179C
68512,Stafford,02/07/2020,179C
68513,Stafford,03/26/2020,179C
68515,Stafford,02/24/2020,179C
68523,Stafford,02/19/2020,179C
68529,Stafford,10/21/2020,179C
68530,Stafford,08/05/2020,179C
68531,Stafford,01/15/2020,179C
68532,Stafford,11/06/2020,179C
68535,Stafford,06/05/2020,179C
68544,Stafford,09/04/2020,179C
68545,Stafford,01/28/2020,179C
68549,Stafford,08/07/2020,179C
68552,Stafford,06/29/2020,179C
68556,Stafford,11/05/2020,179C
68557,Stafford,03/12/2020,179C
68559,Stafford,09/21/2020,179C
68561,Stafford,07/15/2020,179C
68564,Stafford,12/03/2020,179C
68570,Stafford,01/24/2020,179C
68572,Stafford,06/11/2020,179C
68575,Stafford,06/30/2020,179C
68578,Stafford,07/02/2020,179C
68579,Stafford,02/10/2020,179C
68581,Stafford,04/03/2020,179C
68590,Stafford,08/12/2020,179C
68591,Stafford,07/29/2020,179C
68592,Stafford,11/20/2020,179C
68595,Stafford,02/21/2020,179C
68604,Stafford,08/21/2020,179C
68606,Stafford,06/18/2020,179C
68607,Stafford,10/07/2020,179C
68608,Stafford,11/23/2020,179C
68611,Stafford,10/14/2020,179C
68624,Stafford,11/12/2020,179C
68627,Stafford,09/10/2020,179C
68629,Stafford,02/14/2020,179C
68636,Stafford,01/22/2020,179C
68637,Stafford,07/22/2020,179C
68638,Stafford,01/27/2020,179C
68648,Stafford,05/20/2020,179C
68652,Stafford,08/20/2020,179C
68657,Stafford,09/18/2020,179C
68658,Stafford,10/27/2020,179C
68665,Stafford,10/22/2020,179C
68666,Stafford,03/27/2020,179C
68673,Stafford,01/03/2020,179C
68681,Stafford,08/25/2020,179C
68682,Stafford,12/11/2020,179C
68692,Stafford,12/09/2020,179C
68695,Stafford,12/31/2020,179C
68698,Stafford,06/25/2020,179C
68701,Stafford,03/17/2020,179C
68702,Stafford,09/24/2020,179C
68705,Stafford,10/15/2020,179C
68706,Stafford,08/14/2020,179C
68707,Stafford,09/02/2020,179C
68710,Stafford,04/29/2020,179C
68714,Stafford,03/20/2020,179C
68716,Stafford,09/28/2020,179C
68733,Stafford,10/23/2020,179C
68738,Stafford,12/01/2020,179C
68745,Stafford,12/10/2020,179C
68753,Stafford,03/16/2020,179C
68758,Stafford,11/30/2020,179C
68764,Stafford,08/13/2020,179C
68765,Stafford,09/23/2020,179C
68770,Stafford,05/28/2020,179C
68771,Stafford,06/12/2020,179C
68773,Stafford,01/10/2020,179C
68780,Stafford,10/19/2020,179C
68781,Stafford,06/09/2020,179C
68790,Stafford,12/18/2020,179C
68791,Stafford,08/24/2020,179C
68792,Stafford,06/10/2020,179C
68794,Stafford,01/14/2020,179C
68797,Stafford,12/07/2020,179C
68800,Stafford,07/16/2020,179C
68805,Stafford,09/22/2020,179C
68823,Stafford,05/26/2020,179C
68840,Stafford,01/29/2020,179C
68843,Stafford,07/07/2020,179C
68853,Stafford,03/25/2020,179C
68855,Stafford,02/18/2020,179C
68857,Stafford,09/11/2020,179C
68871,Stafford,07/30/2020,179C
68874,Stafford,04/13/2020,179C
68875,Stafford,10/08/2020,179C
68877,Stafford,09/03/2020,179C
68879,Stafford,11/18/2020,179C
68880,Stafford,02/12/2020,179C
68889,Stafford,03/11/2020,179C
68910,Stafford,02/05/2020,179C
68930,Stafford,01/16/2020,179C
68936,Stafford,06/23/2020,179C
68972,Stafford,08/26/2020,179C
68973,Stafford,02/13/2020,179C
68979,Stafford,02/25/2020,179C
68983,Stafford,03/02/2020,179C
68992,Stafford,06/17/2020,179C
68995,Stafford,01/02/2020,179C
68999,Stafford,04/08/2020,179C
69001,Stafford,03/05/2020,179C
69006,Stafford,07/01/2020,179C
69010,Stafford,01/06/2020,179C
69013,Stafford,07/31/2020,179C
69053,Stafford,09/29/2020,179C
69054,Stafford,10/05/2020,179C
69065,Stafford,11/13/2020,179C
69087,Stafford,07/24/2020,179C
69122,Stafford,01/21/2020,179C
69140,Stafford,08/06/2020,179C
69168,Stafford,10/06/2020,179C
69177,Stafford,12/21/2020,179C
69197,Stafford,04/16/2020,179C
69230,Stafford,05/18/2020,179C
69236,Stafford,08/31/2020,179C
69255,Stafford,07/14/2020,179C
69304,Stafford,06/22/2020,179C
69305,Stafford,03/18/2020,179C
69317,Stafford,11/24/2020,179C
69320,Stafford,12/02/2020,179C
69358,Stafford,09/30/2020,179C
69360,Stafford,12/16/2020,179C
69399,Stafford,07/10/2020,179C
69406,Stafford,03/19/2020,179C
69458,Stafford,11/25/2020,179C
69487,Stafford,08/17/2020,179C
69532,Stafford,04/14/2020,179C
69533,Stafford,02/26/2020,179C
69557,Stafford,03/10/2020,179C
69558,Stafford,03/24/2020,179C
69603,Stafford,09/17/2020,179C
69630,Stafford,04/28/2020,179C
69631,Stafford,09/15/2020,179C
69656,Stafford,07/08/2020,179C
69676,Stafford,03/23/2020,179C
69689,Stafford,11/09/2020,179C
69716,Stafford,12/15/2020,179C
69739,Stafford,06/03/2020,179C
69753,Stafford,07/28/2020,179C
69763,Stafford,12/08/2020,179C
69782,Stafford,08/11/2020,179C
69844,Stafford,12/22/2020,179C
69849,Stafford,10/29/2020,179C
69861,Stafford,08/19/2020,179C
69862,Stafford,02/11/2020,179C
69865,Stafford,06/02/2020,179C
69902,Stafford,05/04/2020,179C
69911,Stafford,11/17/2020,179C
69926,Staunton,09/03/2020,790C
69928,Staunton,03/26/2020,790C
69929,Staunton,11/24/2020,790C
69930,Staunton,01/07/2020,790C
69931,Staunton,01/14/2020,790C
69934,Staunton,02/10/2020,790C
69935,Staunton,12/10/2020,790C
69936,Staunton,06/30/2020,790C
69937,Staunton,01/06/2020,790C
69940,Staunton,09/10/2020,790C
69942,Staunton,12/03/2020,790C
69948,Staunton,03/16/2020,790C
69949,Staunton,11/19/2020,790C
69957,Staunton,03/02/2020,790C
69958,Staunton,08/25/2020,790C
69959,Staunton,02/06/2020,790C
69960,Staunton,02/04/2020,790C
69963,Staunton,02/14/2020,790C
69965,Staunton,09/29/2020,790C
69968,Staunton,04/16/2020,790C
69977,Staunton,10/01/2020,790C
69980,Staunton,06/04/2020,790C
69981,Staunton,12/07/2020,790C
69982,Staunton,03/11/2020,790C
69983,Staunton,10/26/2020,790C
69984,Staunton,08/19/2020,790C
69985,Staunton,10/08/2020,790C
69986,Staunton,07/09/2020,790C
69987,Staunton,09/01/2020,790C
69996,Staunton,08/13/2020,790C
69999,Staunton,08/27/2020,790C
70005,Staunton,08/06/2020,790C
70006,Staunton,01/27/2020,790C
70007,Staunton,08/04/2020,790C
70008,Staunton,03/10/2020,790C
70009,Staunton,11/23/2020,790C
70016,Staunton,03/20/2020,790C
70025,Staunton,12/01/2020,790C
70029,Staunton,09/17/2020,790C
70036,Staunton,01/30/2020,790C
70043,Staunton,06/09/2020,790C
70044,Staunton,03/19/2020,790C
70045,Staunton,07/23/2020,790C
70046,Staunton,12/17/2020,790C
70051,Staunton,05/08/2020,790C
70053,Staunton,05/21/2020,790C
70059,Staunton,05/28/2020,790C
70065,Staunton,03/13/2020,790C
70077,Staunton,05/05/2020,790C
70088,Staunton,02/27/2020,790C
70096,Staunton,01/23/2020,790C
70100,Staunton,06/05/2020,790C
70118,Staunton,06/08/2020,790C
70124,Staunton,03/17/2020,790C
70127,Staunton,08/20/2020,790C
70131,Staunton,02/20/2020,790C
70132,Staunton,07/30/2020,790C
70165,Staunton,04/28/2020,790C
70168,Staunton,10/20/2020,790C
70175,Staunton,11/17/2020,790C
70210,Staunton,05/22/2020,790C
70211,Staunton,09/28/2020,790C
70217,Staunton,01/24/2020,790C
70252,Staunton,07/14/2020,790C
70279,Staunton,05/07/2020,790C
70312,Staunton,04/02/2020,790C
70314,Staunton,09/21/2020,790C
70323,Staunton,02/11/2020,790C
70390,Staunton,07/16/2020,790C
70421,Staunton,12/22/2020,790C
70427,Staunton,06/22/2020,790C
70441,Staunton,11/09/2020,790C
70444,Staunton,10/15/2020,790C
70457,Staunton,06/11/2020,790C
70473,Staunton,11/16/2020,790C
70510,Staunton,11/12/2020,790C
70616,Staunton,05/18/2020,790C
70621,Staunton,10/29/2020,790C
70728,Staunton,02/24/2020,790C
70729,Staunton,06/25/2020,790C
70732,Suffolk,03/02/2020,800C
70733,Suffolk,02/26/2020,800C
70734,Suffolk,03/04/2020,800C
70736,Suffolk,01/27/2020,800C
70737,Suffolk,11/13/2020,800C
70738,Suffolk,09/18/2020,800C
70739,Suffolk,02/19/2020,800C
70740,Suffolk,02/10/2020,800C
70742,Suffolk,01/02/2020,800C
70743,Suffolk,01/22/2020,800C
70745,Suffolk,09/30/2020,800C
70747,Suffolk,07/10/2020,800C
70748,Suffolk,01/29/2020,800C
70749,Suffolk,12/07/2020,800C
70750,Suffolk,01/16/2020,800C
70751,Suffolk,12/02/2020,800C
70752,Suffolk,08/28/2020,800C
70758,Suffolk,03/11/2020,800C
70760,Suffolk,02/06/2020,800C
70761,Suffolk,08/12/2020,800C
70762,Suffolk,12/11/2020,800C
70772,Suffolk,03/26/2020,800C
70774,Suffolk,11/06/2020,800C
70776,Suffolk,12/16/2020,800C
70778,Suffolk,06/11/2020,800C
70779,Suffolk,11/04/2020,800C
70780,Suffolk,05/01/2020,800C
70796,Suffolk,10/28/2020,800C
70798,Suffolk,08/06/2020,800C
70800,Suffolk,01/15/2020,800C
70807,Suffolk,12/09/2020,800C
70808,Suffolk,06/15/2020,800C
70809,Suffolk,12/10/2020,800C
70810,Suffolk,07/09/2020,800C
70811,Suffolk,11/05/2020,800C
70812,Suffolk,02/07/2020,800C
70817,Suffolk,06/12/2020,800C
70819,Suffolk,07/15/2020,800C
70821,Suffolk,08/31/2020,800C
70829,Suffolk,02/12/2020,800C
70836,Suffolk,03/13/2020,800C
70839,Suffolk,09/16/2020,800C
70849,Suffolk,10/29/2020,800C
70857,Suffolk,09/04/2020,800C
70858,Suffolk,01/30/2020,800C
70864,Suffolk,12/17/2020,800C
70868,Suffolk,08/21/2020,800C
70869,Suffolk,03/27/2020,800C
70876,Suffolk,02/27/2020,800C
70880,Suffolk,03/12/2020,800C
70883,Suffolk,10/21/2020,800C
70887,Suffolk,10/26/2020,800C
70889,Suffolk,05/04/2020,800C
70891,Suffolk,08/20/2020,800C
70893,Suffolk,04/23/2020,800C
70898,Suffolk,10/23/2020,800C
70906,Suffolk,05/21/2020,800C
70910,Suffolk,08/05/2020,800C
70912,Suffolk,10/30/2020,800C
70914,Suffolk,12/14/2020,800C
70919,Suffolk,02/14/2020,800C
70921,Suffolk,06/09/2020,800C
70925,Suffolk,07/08/2020,800C
70930,Suffolk,09/03/2020,800C
70932,Suffolk,09/09/2020,800C
70934,Suffolk,05/15/2020,800C
70937,Suffolk,09/02/2020,800C
70942,Suffolk,07/17/2020,800C
70943,Suffolk,07/16/2020,800C
70945,Suffolk,07/24/2020,800C
70948,Suffolk,10/15/2020,800C
70949,Suffolk,01/10/2020,800C
70953,Suffolk,12/18/2020,800C
70962,Suffolk,02/05/2020,800C
70969,Suffolk,06/17/2020,800C
70990,Suffolk,11/09/2020,800C
70992,Suffolk,03/05/2020,800C
70996,Suffolk,11/12/2020,800C
71001,Suffolk,03/06/2020,800C
71007,Suffolk,02/24/2020,800C
71022,Suffolk,06/18/2020,800C
71033,Suffolk,11/02/2020,800C
71036,Suffolk,06/10/2020,800C
71047,Suffolk,08/19/2020,800C
71055,Suffolk,11/18/2020,800C
71058,Suffolk,05/08/2020,800C
71061,Suffolk,02/13/2020,800C
71066,Suffolk,11/16/2020,800C
71069,Suffolk,05/18/2020,800C
71099,Suffolk,12/21/2020,800C
71105,Suffolk,07/02/2020,800C
71121,Suffolk,03/16/2020,800C
71127,Suffolk,12/30/2020,800C
71133,Suffolk,10/22/2020,800C
71148,Suffolk,05/14/2020,800C
71151,Suffolk,10/14/2020,800C
71152,Suffolk,09/28/2020,800C
71191,Suffolk,01/03/2020,800C
71195,Suffolk,03/20/2020,800C
71203,Suffolk,10/02/2020,800C
71205,Suffolk,12/08/2020,800C
71230,Suffolk,12/28/2020,800C
71236,Suffolk,05/07/2020,800C
71245,Suffolk,09/11/2020,800C
71257,Suffolk,10/08/2020,800C
71260,Suffolk,09/21/2020,800C
71262,Suffolk,05/11/2020,800C
71285,Suffolk,01/13/2020,800C
71319,Suffolk,01/08/2020,800C
71322,Suffolk,01/24/2020,800C
71327,Suffolk,02/20/2020,800C
71341,Suffolk,03/25/2020,800C
71351,Suffolk,04/24/2020,800C
71353,Suffolk,12/03/2020,800C
71375,Suffolk,01/23/2020,800C
