Judge,Year,Court
"Hon. William R. O'Brien, Presiding Judge",2011,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2011,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2011,Virginia Beach Circuit Court
"Hon. Patricia L. West, Presiding Judge",2011,Virginia Beach Circuit Court
"Hon. Michael E. Levy, Presiding Judge",2021,Stafford Circuit Court
"Hon. James Bruce Strickland, Presiding Judge",2021,Stafford Circuit Court
"Hon. Victoria A. B. Willis, Presiding Judge",2021,Stafford Circuit Court
"Hon. Sarah L. Deneke, Chief Judge",2021,Stafford Circuit Court
Hon. William E. Glover,2021,Stafford Circuit Court
Hon. John Overton Harris,2021,Stafford Circuit Court
Hon. Herbert M. Hewitt,2021,Stafford Circuit Court
Hon. Patricia Kelly,2021,Stafford Circuit Court
Hon. Roy Michael McKenney,2021,Stafford Circuit Court
Hon. Ricardo Rigual,2021,Stafford Circuit Court
Hon. Gordon F. Willis,2021,Stafford Circuit Court
"Hon. William R Marchant, Presiding Judge, Chief Judge",2021,Richmond Circuit Court
"Hon. Bradley B. Cavedo, Presiding Judge",2021,Richmond Circuit Court
"Hon. David Eugene Cheek Sr., Presiding Judge",2021,Richmond Circuit Court
"Hon. Phillip L. Hairston, Presiding Judge",2021,Richmond Circuit Court
"Hon. Clarence N. Jenkins Jr., Presiding Judge",2021,Richmond Circuit Court
"Hon. Beverly W. Snukals, Presiding Judge",2021,Richmond Circuit Court
"Hon. John E. Wetsel Jr., Presiding Judge",2010,Winchester Circuit Court
"Hon. James V. Lane, Chief Judge",2010,Winchester Circuit Court
Hon. Dennis Lee Hupp,2010,Winchester Circuit Court
Hon. John R. Prosser,2010,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2010,Winchester Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2012,Wise Circuit Court
"Hon. John C. Kilgore, Chief Judge",2012,Wise Circuit Court
Hon. Chadwick S. Dotson,2012,Wise Circuit Court
"Hon. John E. Wetsel Jr., Presiding Judge",2011,Winchester Circuit Court
"Hon. James V. Lane, Chief Judge",2011,Winchester Circuit Court
Hon. Dennis Lee Hupp,2011,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2011,Winchester Circuit Court
"Hon. Edward W. Hanson Jr., Presiding Judge, Chief Judge",2012,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. William R. O'Brien, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. Patricia L. West, Presiding Judge",2012,Virginia Beach Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2013,Wise Circuit Court
"Hon. John C. Kilgore, Chief Judge",2013,Wise Circuit Court
Hon. Chadwick S. Dotson,2013,Wise Circuit Court
"Hon. R. Bruce Long, Chief Judge",2013,York County Poquoson Circuit Court
Hon. Richard Y. AtLee Jr.,2013,York County Poquoson Circuit Court
Hon. Thomas B. Hoover,2013,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2013,York County Poquoson Circuit Court
"Hon. Edward W. Hanson Jr., Presiding Judge, Chief Judge",2013,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. William R. O'Brien, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2013,Virginia Beach Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2014,Wise Circuit Court
"Hon. Chadwick S. Dotson, Chief Judge",2014,Wise Circuit Court
Hon. John C. Kilgore,2014,Wise Circuit Court
"Hon. John E. Wetsel Jr., Presiding Judge",2012,Winchester Circuit Court
"Hon. Thomas J. Wilson IV, Chief Judge",2012,Winchester Circuit Court
Hon. Clifford Lynwood Athey Jr.,2012,Winchester Circuit Court
Hon. Dennis Lee Hupp,2012,Winchester Circuit Court
Hon. James V. Lane,2012,Winchester Circuit Court
"Hon. Richard Y. AtLee Jr., Chief Judge",2014,York County Poquoson Circuit Court
Hon. Thomas B. Hoover,2014,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2014,York County Poquoson Circuit Court
"Hon. Edward W. Hanson Jr., Presiding Judge, Chief Judge",2014,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. William R. O'Brien, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2014,Virginia Beach Circuit Court
"Hon. John E. Wetsel Jr., Presiding Judge",2014,Winchester Circuit Court
"Hon. Thomas J. Wilson IV, Chief Judge",2014,Winchester Circuit Court
Hon. Bruce D. Albertson,2014,Winchester Circuit Court
Hon. Clifford Lynwood Athey Jr.,2014,Winchester Circuit Court
Hon. Dennis Lee Hupp,2014,Winchester Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2015,Wise Circuit Court
"Hon. Chadwick S. Dotson, Chief Judge",2015,Wise Circuit Court
Hon. Jeffrey Hamilton,2015,Wise Circuit Court
Hon. John C. Kilgore,2015,Wise Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2015,York County Poquoson Circuit Court
Hon. B. Elliott Bondurant,2015,York County Poquoson Circuit Court
Hon. Jeffrey W. Shaw,2015,York County Poquoson Circuit Court
"Hon. John E. Wetsel Jr., Presiding Judge",2015,Winchester Circuit Court
"Hon. Thomas J. Wilson IV, Chief Judge",2015,Winchester Circuit Court
Hon. Bruce D. Albertson,2015,Winchester Circuit Court
Hon. Clifford Lynwood Athey Jr.,2015,Winchester Circuit Court
Hon. Dennis Lee Hupp,2015,Winchester Circuit Court
Hon. Ronald Lewis Napier,2015,Winchester Circuit Court
Hon. Clark Andrew Ritchie,2015,Winchester Circuit Court
"Hon. William R. O'Brien, Presiding Judge, Chief Judge",2015,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2015,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2015,Virginia Beach Circuit Court
Hon. James Clayton Lewis,2015,Virginia Beach Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2016,Wise Circuit Court
"Hon. Chadwick S. Dotson, Chief Judge",2016,Wise Circuit Court
Hon. Jeffrey Hamilton,2016,Wise Circuit Court
Hon. John C. Kilgore,2016,Wise Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2016,York County Poquoson Circuit Court
Hon. B. Elliott Bondurant,2016,York County Poquoson Circuit Court
Hon. Richard H. Rizk,2016,York County Poquoson Circuit Court
Hon. Jeffrey W. Shaw,2016,York County Poquoson Circuit Court
"Hon. Clifford Lynwood Athey Jr., Presiding Judge",2016,Winchester Circuit Court
"Hon. Neil Randolph Bryant, Presiding Judge",2016,Winchester Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2016,Winchester Circuit Court
"Hon. Thomas J. Wilson IV, Chief Judge",2016,Winchester Circuit Court
Hon. Bruce D. Albertson,2016,Winchester Circuit Court
Hon. Dennis Lee Hupp,2016,Winchester Circuit Court
Hon. Ronald Lewis Napier,2016,Winchester Circuit Court
Hon. Clark Andrew Ritchie,2016,Winchester Circuit Court
"Hon. Tammy S. McElyea, Presiding Judge",2017,Wise Circuit Court
"Hon. Jeffrey Hamilton, Chief Judge",2017,Wise Circuit Court
Hon. Chadwick S. Dotson,2017,Wise Circuit Court
Hon. John C. Kilgore,2017,Wise Circuit Court
"Hon. William R. O'Brien, Presiding Judge, Chief Judge",2016,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2016,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2016,Virginia Beach Circuit Court
Hon. James Clayton Lewis,2016,Virginia Beach Circuit Court
"Hon. Richard H. Rizk, Presiding Judge",2017,York County Poquoson Circuit Court
"Hon. Jeffrey W. Shaw, Chief Judge",2017,York County Poquoson Circuit Court
Hon. B. Elliott Bondurant,2017,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2017,York County Poquoson Circuit Court
"Hon. Chadwick S. Dotson, Presiding Judge",2018,Wise Circuit Court
"Hon. Jeffrey Hamilton, Chief Judge",2018,Wise Circuit Court
Hon. John C. Kilgore,2018,Wise Circuit Court
Hon. Tammy S. McElyea,2018,Wise Circuit Court
"Hon. Clifford Lynwood Athey Jr., Presiding Judge, Chief Judge",2017,Winchester Circuit Court
"Hon. Neil Randolph Bryant, Presiding Judge",2017,Winchester Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2017,Winchester Circuit Court
Hon. Bruce D. Albertson,2017,Winchester Circuit Court
Hon. Dennis Lee Hupp,2017,Winchester Circuit Court
Hon. Ronald Lewis Napier,2017,Winchester Circuit Court
Hon. Clark Andrew Ritchie,2017,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2017,Winchester Circuit Court
"Hon. Richard H. Rizk, Presiding Judge",2018,York County Poquoson Circuit Court
"Hon. Jeffrey W. Shaw, Chief Judge",2018,York County Poquoson Circuit Court
Hon. B. Elliott Bondurant,2018,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2018,York County Poquoson Circuit Court
"Hon. Chadwick S. Dotson, Presiding Judge",2019,Wise Circuit Court
"Hon. Jeffrey Hamilton, Chief Judge",2019,Wise Circuit Court
Hon. John C. Kilgore,2019,Wise Circuit Court
Hon. Tammy S. McElyea,2019,Wise Circuit Court
"Hon. William R. O'Brien, Presiding Judge, Chief Judge",2017,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. W. Revell Lewis III, Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2017,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2017,Virginia Beach Circuit Court
Hon. James Clayton Lewis,2017,Virginia Beach Circuit Court
"Hon. Clifford Lynwood Athey Jr., Presiding Judge, Chief Judge",2018,Winchester Circuit Court
"Hon. Neil Randolph Bryant, Presiding Judge",2018,Winchester Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2018,Winchester Circuit Court
Hon. Bruce D. Albertson,2018,Winchester Circuit Court
Hon. Dennis Lee Hupp,2018,Winchester Circuit Court
Hon. Ronald Lewis Napier,2018,Winchester Circuit Court
Hon. Clark Andrew Ritchie,2018,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2018,Winchester Circuit Court
"Hon. Richard H. Rizk, Presiding Judge",2019,York County Poquoson Circuit Court
"Hon. B. Elliott Bondurant, Chief Judge",2019,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2019,York County Poquoson Circuit Court
Hon. Jeffrey W. Shaw,2019,York County Poquoson Circuit Court
"Hon. John C. Kilgore, Chief Judge",2020,Wise Circuit Court
Hon. Ronald Kelley Elkins,2020,Wise Circuit Court
Hon. Jeffrey Hamilton,2020,Wise Circuit Court
Hon. Tammy S. McElyea,2020,Wise Circuit Court
"Hon. William R. O'Brien, Presiding Judge, Chief Judge",2018,Virginia Beach Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. James Clayton Lewis, Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2018,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2018,Virginia Beach Circuit Court
Hon. W. Revell Lewis III,2018,Virginia Beach Circuit Court
"Hon. Clifford Lynwood Athey Jr., Presiding Judge",2019,Winchester Circuit Court
"Hon. Neil Randolph Bryant, Presiding Judge",2019,Winchester Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2019,Winchester Circuit Court
"Hon. Bruce D. Albertson, Chief Judge",2019,Winchester Circuit Court
Hon. Clark Andrew Ritchie,2019,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2019,Winchester Circuit Court
"Hon. Richard H. Rizk, Presiding Judge",2020,York County Poquoson Circuit Court
"Hon. Benjamin Elliott Bondurant, Chief Judge",2020,York County Poquoson Circuit Court
Hon. Michael E. McGinty,2020,York County Poquoson Circuit Court
Hon. Jeffrey W. Shaw,2020,York County Poquoson Circuit Court
"Hon. Glenn R. Croshaw, Presiding Judge, Chief Judge",2019,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2019,Virginia Beach Circuit Court
"Hon. James Clayton Lewis, Presiding Judge",2019,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2019,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2019,Virginia Beach Circuit Court
"Hon. H. Thomas Padrick Jr., Presiding Judge",2019,Virginia Beach Circuit Court
"Hon. A. Bonwill Shockley, Presiding Judge",2019,Virginia Beach Circuit Court
Hon. W. Revell Lewis III,2019,Virginia Beach Circuit Court
"Hon. Glenn Randall Croshaw, Presiding Judge, Chief Judge",2020,Virginia Beach Circuit Court
"Hon. Steven C. Frucci, Presiding Judge",2020,Virginia Beach Circuit Court
"Hon. James Clayton Lewis, Presiding Judge",2020,Virginia Beach Circuit Court
"Hon. Leslie L. Lilley, Presiding Judge",2020,Virginia Beach Circuit Court
"Hon. Stephen C. Mahan, Presiding Judge",2020,Virginia Beach Circuit Court
"Hon. Anne Bonwill Shockley, Presiding Judge",2020,Virginia Beach Circuit Court
Hon. Kevin M. Duffan,2020,Virginia Beach Circuit Court
Hon. William Revell Lewis III,2020,Virginia Beach Circuit Court
"Hon. William W. Eldridge IV, Presiding Judge",2020,Winchester Circuit Court
"Hon. Alexander R. Iden, Presiding Judge",2020,Winchester Circuit Court
"Hon. Brian M. Madden, Presiding Judge",2020,Winchester Circuit Court
"Hon. Clark Andrew Ritchie, Chief Judge",2020,Winchester Circuit Court
Hon. Bruce D. Albertson,2020,Winchester Circuit Court
Hon. Kevin C. Black,2020,Winchester Circuit Court
Hon. William W. Sharp,2020,Winchester Circuit Court
Hon. Thomas J. Wilson IV,2020,Winchester Circuit Court
